Rx-L,Ry-L,DA1-2-3-4-L,DA2-3-4-5-L,DA2-3-4-9-L,DA3-4-5-6-L,DA1-2-3-8-L,DA1-2-3-7-L,DA7-3-4-5-L,BA1-2-3-L,BA2-3-4-L,BA3-4-5-L,BA3-4-9-L,BA8-3-4-L,BA8-3-2-L,BA8-3-7-L,BA4-5-10-L,BA2-1-11-L,BL1-2-L,BL2-3-L,BL3-4-L,BL5-6-L,BL4-9-L,BL5-10-L,BL1-11-L,BL3-8-L,BL3-7-L,HOMO-L,LUMO-L,DM-L,q1-L,q2-L,q3-L,q4-L,q5-L,q6-L,q7-L,q8-L,q9-L,q10-L,q11-L,NMR1-L,NMR2-L,NMR3-L,NMR4-L,NMR5-L,NMR6-L,NMR7-L,NMR8-L,NMR9-L,NMR10-L,NMR11-L,L-R14-L,B1-R14-L,B5-R14-L,L-R15-L,B1-R15-L,B5-R15-L,L-Y-L,B1-Y-L,B5-Y-L,Area-L,Volume-L,PSA-L,Ovality-L,VF(C5=O6)-L,VI(C5=O6)-L,VF(N4-H9)-L,VI(N4-H9)-L,L-X-S,B1-X-S,B5-X-S,L-R16-S,B1-R16-S,B5-R16-S,BL1-2-S,BL4-5-S,BL4-7-S,BL3-8-S,BL1-12-S,BA1-2-3-S,BA3-4-5-S,BA4-3-8-S,BA2-1-12-S,BA3-2-6-S,DA2-3-4-5-S,DA12-1-2-6-S,HOMO-S,LUMO-S,Rx-S,NMR1-S,NMR2-S,NMR3-S,NMR4-S,NMR5-S,NMR6-S,NMR7-S,NMR8-S,NMR12-S,q1-S,q2-S,q3-S,q4-S,q6-S,Volume-S,PSA-S,HOMO-MC,LUMO-MC,DM-MC,Rx-MC,Rz-MC,Area-MC,Volume-MC,PSA-MC,q(Pd)-MC,DM-CP,HOMO-CP,LUMO-CP,Rx-CP,BL1-2-CP,BL1-6-CP,BL1-7-CP,NMR1-CP,NMR2-CP,NMR6-CP,q1-CP,q2-CP,q6-CP,Area-CP,PSA-CP,Rx-B,Ry-B,DM-B,HOMO-B,LUMO-B,Area-B,PSA-B,q(Ag)-A,Rx-A,Ry-A,HOMO-A,LUMO-A,DM-A,Volume-A,PSA-A,Ovality-A,Eqv(L),Eqv(B),Eqv(A),Time(H)   ,T (?C),DC(Solvent),%ee
0.61372,0.37626,52.50789736,153.5995863,41.52444859,168.974522,176.9273051,65.60623899,34.92646015,114.411404,109.8064381,127.8622276,116.4602398,111.8377247,111.3468691,106.7538236,117.6993188,110.0134957,1.462916319,1.534862923,1.460339684,1.240730572,1.013829747,1.515018755,1.460929422,1.555417686,1.09194176,-0.21035,-0.00055,6.3075,-0.50783,-0.27844,-0.06414,-0.65633,0.70576,-0.71502,0.26303,-0.48618,0.44155,-0.79237,-0.48919,226.6273,132.0102,139.7446,132.5649,25.8668,-22.6782,27.814,151.5359,26.8882,171.3076,146.2776,4.83,1.56,6.01,2.97,1.5,2.03,4.06,1.85,3.12,280.24,255.4,27.106,1.44,1707.42,766.7088,3592,45.8129,2.71,1.03,1.9,2,1,1,1.351174925,1.085133033,1.08555943,1.083884879,0.973923382,113.5258349,116.8721897,117.8205465,107.9087492,124.1597732,0.074099367,0.124329119,-0.27076,0.00755,7.44741,160.8934,22.3288,175.346,179.9288,30.4754,-35.2914,30.5619,30.2363,25.2953,-0.73802,0.8378,-0.38396,-0.4531,-0.66544,91.14,33.999,-0.25089,-0.10865,0,6.15737,0.558,161.71,123.19,54.714,0.74907,2.9017,-0.23066,-0.03108,5.49795,1.39245,1.394990094,2.163257702,61.5662,61.5965,61.6134,-0.20895,-0.25249,-0.25274,195.67,20.079,6.0219779,1.9126339,10.1662,-0.20732,-0.02413,91.37,40.332,0.79875,4.46774,0.38892,-0.203,-0.07991,8.3156,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,94
0.49036,0.3622,51.38632829,153.5640964,40.05260692,170.1129997,175.4910144,66.94060442,34.43705744,114.6317904,109.6945814,127.9084036,116.5019938,111.8365065,111.0127147,106.7886146,117.6201783,111.3076453,1.463290731,1.535957073,1.460308864,1.240658498,1.013756496,1.514915603,1.471790556,1.556265327,1.091851483,-0.21002,-0.00025,6.306,-0.51401,-0.27928,-0.06215,-0.65594,0.70564,-0.71541,0.26223,-0.48634,0.44176,-0.79232,-0.26787,214.3416,137.4498,140.2748,132.5248,26.2897,-21.4378,27.7743,151.6842,27.0219,171.2792,138.9,4.8,1.56,6.02,2.97,1.5,2.03,4.09,1.86,4.42,298.89,273.59,27.141,1.47,1709.45,768.6284,3591.78,46.4532,2.71,1.03,1.9,2,1,1,1.351174925,1.085133033,1.08555943,1.083884879,0.973923382,113.5258349,116.8721897,117.8205465,107.9087492,124.1597732,0.074099367,0.124329119,-0.27076,0.00755,7.44741,160.8934,22.3288,175.346,179.9288,30.4754,-35.2914,30.5619,30.2363,25.2953,-0.73802,0.8378,-0.38396,-0.4531,-0.66544,91.14,33.999,-0.25089,-0.10865,0,6.15737,0.558,161.71,123.19,54.714,0.74907,2.9017,-0.23066,-0.03108,5.49795,1.39245,1.394990094,2.163257702,61.5662,61.5965,61.6134,-0.20895,-0.25249,-0.25274,195.67,20.079,6.0219779,1.9126339,10.1662,-0.20732,-0.02413,91.37,40.332,0.79875,4.46774,0.38892,-0.203,-0.07991,8.3156,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,90
0.50474,0.3389,19.39565269,140.1416346,26.40353257,172.6662211,105.9721009,136.7686783,23.56625796,114.2186045,108.3230921,129.296913,112.6413604,112.2082111,113.5645266,106.260268,117.6780756,114.8563003,1.471875413,1.571025228,1.453425442,1.243164473,1.01848405,1.514764529,1.470926526,1.552999754,1.09360606,-0.20535,-0.00096,6.561,-0.54867,-0.27454,-0.06491,-0.66326,0.70575,-0.72409,0.26026,-0.48664,0.44596,-0.79103,-0.26081,218.1333,141.7928,139.5442,128.1,27.4991,-11.2302,27.97,148.9632,24.6173,170.282,142.8233,4.87,1.56,5.99,2.97,1.5,2.03,4.89,1.85,4.44,310.67,292.01,22.358,1.46,1692.82,893.8039,3491.78,290.047,2.71,1.03,1.9,2,1,1,1.351174925,1.085133033,1.08555943,1.083884879,0.973923382,113.5258349,116.8721897,117.8205465,107.9087492,124.1597732,0.074099367,0.124329119,-0.27076,0.00755,7.44741,160.8934,22.3288,175.346,179.9288,30.4754,-35.2914,30.5619,30.2363,25.2953,-0.73802,0.8378,-0.38396,-0.4531,-0.66544,91.14,33.999,-0.25089,-0.10865,0,6.15737,0.558,161.71,123.19,54.714,0.74907,2.9017,-0.23066,-0.03108,5.49795,1.39245,1.394990094,2.163257702,61.5662,61.5965,61.6134,-0.20895,-0.25249,-0.25274,195.67,20.079,6.0219779,1.9126339,10.1662,-0.20732,-0.02413,91.37,40.332,0.79875,4.46774,0.38892,-0.203,-0.07991,8.3156,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,74
0.39548,0.24004,54.93625093,158.3106246,34.05529697,170.6357995,178.9268394,63.41517853,39.18757776,115.0179622,109.2798987,128.4239772,116.4698468,112.1483458,110.6906626,106.9625136,117.8920184,112.6462363,1.458503664,1.539314328,1.460412688,1.241416377,1.013514361,1.514526421,1.480561339,1.555718966,1.091952005,-0.19413,0.00008,6.4445,-0.53772,-0.27471,-0.05951,-0.65369,0.7052,-0.71795,0.25711,-0.48731,0.44017,-0.78842,-0.05399,205.1391,136.1126,137.1755,130.7072,25.6275,-20.0564,27.7738,152.3839,26.8087,170.5698,131.7371,4.85,1.56,6,2.97,1.5,2.03,5.05,1.95,4.49,349.54,328.46,26.343,1.52,1706.33,764.0264,3593.27,46.1742,2.71,1.03,1.9,2,1,1,1.351174925,1.085133033,1.08555943,1.083884879,0.973923382,113.5258349,116.8721897,117.8205465,107.9087492,124.1597732,0.074099367,0.124329119,-0.27076,0.00755,7.44741,160.8934,22.3288,175.346,179.9288,30.4754,-35.2914,30.5619,30.2363,25.2953,-0.73802,0.8378,-0.38396,-0.4531,-0.66544,91.14,33.999,-0.25089,-0.10865,0,6.15737,0.558,161.71,123.19,54.714,0.74907,2.9017,-0.23066,-0.03108,5.49795,1.39245,1.394990094,2.163257702,61.5662,61.5965,61.6134,-0.20895,-0.25249,-0.25274,195.67,20.079,6.0219779,1.9126339,10.1662,-0.20732,-0.02413,91.37,40.332,0.79875,4.46774,0.38892,-0.203,-0.07991,8.3156,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,12
0.5391,0.38841,38.92538155,152.4185456,35.29956624,172.3376933,88.30415977,154.9862434,37.83298085,114.6656836,107.3191855,129.1993809,113.9512274,113.1882364,115.4335838,105.5759249,117.7446869,121.4113168,1.459752278,1.550004447,1.457545082,1.241849157,1.016305802,1.514924784,1.488069357,1.552340316,1.094800723,-0.21476,-0.0011,6.8151,-0.55109,-0.27092,-0.06542,-0.66363,0.7052,-0.71875,0.26535,-0.48886,0.44532,-0.79069,-0.24642,221.7854,131.3857,138.0824,133.4078,26.8742,-18.2933,28.0485,149.9188,24.8354,170.7979,134.7233,5.17,1.58,5.82,2.97,1.5,2.03,4.33,1.69,3.8,279.09,264.36,25.399,1.4,1698.87,864.1612,3536.53,181.9976,2.71,1.03,1.9,2,1,1,1.351174925,1.085133033,1.08555943,1.083884879,0.973923382,113.5258349,116.8721897,117.8205465,107.9087492,124.1597732,0.074099367,0.124329119,-0.27076,0.00755,7.44741,160.8934,22.3288,175.346,179.9288,30.4754,-35.2914,30.5619,30.2363,25.2953,-0.73802,0.8378,-0.38396,-0.4531,-0.66544,91.14,33.999,-0.25089,-0.10865,0,6.15737,0.558,161.71,123.19,54.714,0.74907,2.9017,-0.23066,-0.03108,5.49795,1.39245,1.394990094,2.163257702,61.5662,61.5965,61.6134,-0.20895,-0.25249,-0.25274,195.67,20.079,6.0219779,1.9126339,10.1662,-0.20732,-0.02413,91.37,40.332,0.79875,4.46774,0.38892,-0.203,-0.07991,8.3156,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,66
0.4213,0.3896,43.08684189,153.2738668,47.71892859,165.7149939,82.69589882,159.7843544,37.40434857,112.6185593,108.7676562,127.8329085,114.272406,111.8562333,114.2889406,106.4326912,117.6336785,114.1715253,1.475306258,1.546083551,1.459723585,1.240581316,1.015130876,1.514582243,1.47337859,1.553786956,1.093639583,-0.20573,0.00065,6.5621,-0.54459,-0.27475,-0.0616,-0.66582,0.70744,-0.71344,0.26528,-0.48899,0.44211,-0.79221,-0.26987,204.439,133.7989,136.8521,135.039,25.4092,-25.6215,28.1634,148.5347,25.6901,170.6172,133.6178,4.92,1.57,5.96,2.97,1.5,2.03,5.12,1.82,3.48,296.81,280.94,24.515,1.43,1705.03,795.5656,3568.09,91.49,2.71,1.03,1.9,2,1,1,1.351174925,1.085133033,1.08555943,1.083884879,0.973923382,113.5258349,116.8721897,117.8205465,107.9087492,124.1597732,0.074099367,0.124329119,-0.27076,0.00755,7.44741,160.8934,22.3288,175.346,179.9288,30.4754,-35.2914,30.5619,30.2363,25.2953,-0.73802,0.8378,-0.38396,-0.4531,-0.66544,91.14,33.999,-0.25089,-0.10865,0,6.15737,0.558,161.71,123.19,54.714,0.74907,2.9017,-0.23066,-0.03108,5.49795,1.39245,1.394990094,2.163257702,61.5662,61.5965,61.6134,-0.20895,-0.25249,-0.25274,195.67,20.079,6.0219779,1.9126339,10.1662,-0.20732,-0.02413,91.37,40.332,0.79875,4.46774,0.38892,-0.203,-0.07991,8.3156,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,76
0.85772,0.70823,52.32062683,144.7492585,32.96324163,179.7203816,176.9836299,64.6564259,27.2633247,114.1450703,108.946997,128.47041,117.1146479,111.4487558,113.2958544,106.7565916,117.7995503,109.7751591,1.466481618,1.536709653,1.463981887,1.241410952,1.013184795,1.515689517,1.461220613,1.555134729,1.093012158,-0.21033,0.03262,6.4699,-0.50903,-0.27841,-0.07074,-0.65308,0.70531,-0.72054,0.25641,-0.25845,0.44069,-0.79191,-0.48927,228.8933,136.3337,135.5048,129.3357,27.2164,-15.0092,28.0803,155.6334,26.4657,171.4823,145.9167,4.17,1.92,3.19,2.97,1.5,2.03,3.38,1.82,3.12,239.63,207.93,28.064,1.41,1707.13,814.8182,3595.84,54.0496,2.71,1.03,1.9,2,1,1,1.351174925,1.085133033,1.08555943,1.083884879,0.973923382,113.5258349,116.8721897,117.8205465,107.9087492,124.1597732,0.074099367,0.124329119,-0.27076,0.00755,7.44741,160.8934,22.3288,175.346,179.9288,30.4754,-35.2914,30.5619,30.2363,25.2953,-0.73802,0.8378,-0.38396,-0.4531,-0.66544,91.14,33.999,-0.25089,-0.10865,0,6.15737,0.558,161.71,123.19,54.714,0.74907,2.9017,-0.23066,-0.03108,5.49795,1.39245,1.394990094,2.163257702,61.5662,61.5965,61.6134,-0.20895,-0.25249,-0.25274,195.67,20.079,6.0219779,1.9126339,10.1662,-0.20732,-0.02413,91.37,40.332,0.79875,4.46774,0.38892,-0.203,-0.07991,8.3156,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,92
0.84861,0.56328,48.01146929,139.1559811,46.10328208,173.4994128,173.5360454,69.17161404,21.7945141,114.375431,109.6502654,131.1119126,115.5992128,112.8059518,111.3077291,107.0771258,120.0025035,109.9975166,1.463434661,1.539220816,1.46069721,1.243184393,1.014053167,1.514361991,1.460681562,1.555624897,1.091352255,-0.21014,0.03231,6.3427,-0.50819,-0.2722,-0.068,-0.64692,0.70463,-0.73112,0.25629,-0.26006,0.44021,-0.78725,-0.48896,226.1658,131.162,133.1182,127.7206,26.6019,1.3957,28.0405,154.8032,26.6901,174.1614,146.2299,4.15,1.89,4.35,2.97,1.5,2.03,3.38,1.82,3.12,253.96,226.19,26.582,1.41,1694.19,816.6672,3585,48.6359,2.71,1.03,1.9,2,1,1,1.351174925,1.085133033,1.08555943,1.083884879,0.973923382,113.5258349,116.8721897,117.8205465,107.9087492,124.1597732,0.074099367,0.124329119,-0.27076,0.00755,7.44741,160.8934,22.3288,175.346,179.9288,30.4754,-35.2914,30.5619,30.2363,25.2953,-0.73802,0.8378,-0.38396,-0.4531,-0.66544,91.14,33.999,-0.25089,-0.10865,0,6.15737,0.558,161.71,123.19,54.714,0.74907,2.9017,-0.23066,-0.03108,5.49795,1.39245,1.394990094,2.163257702,61.5662,61.5965,61.6134,-0.20895,-0.25249,-0.25274,195.67,20.079,6.0219779,1.9126339,10.1662,-0.20732,-0.02413,91.37,40.332,0.79875,4.46774,0.38892,-0.203,-0.07991,8.3156,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,92
0.76397,0.66535,46.73780102,129.4277504,43.65145419,176.5747347,172.1192834,70.11444292,12.43577133,114.0063656,108.9960956,130.9291386,115.7861401,111.746553,113.6971609,106.3452913,119.9217152,109.7914588,1.466439176,1.542085265,1.462779913,1.242491501,1.01404261,1.514766141,1.460736646,1.568215884,1.091371393,-0.20965,0.03245,6.3299,-0.50836,-0.27478,-0.06648,-0.6468,0.70526,-0.72837,0.25655,-0.05361,0.44071,-0.78717,-0.48879,227.587,134.637,130.2271,128.5135,26.1692,-1.2653,28.2048,153.0073,26.6008,173.4336,146.0896,4.14,2.76,3.2,2.97,1.5,2.03,3.38,1.82,3.12,250.4,225.16,27.413,1.4,1696.56,835.6136,3585.08,51.0143,2.71,1.03,1.9,2,1,1,1.351174925,1.085133033,1.08555943,1.083884879,0.973923382,113.5258349,116.8721897,117.8205465,107.9087492,124.1597732,0.074099367,0.124329119,-0.27076,0.00755,7.44741,160.8934,22.3288,175.346,179.9288,30.4754,-35.2914,30.5619,30.2363,25.2953,-0.73802,0.8378,-0.38396,-0.4531,-0.66544,91.14,33.999,-0.25089,-0.10865,0,6.15737,0.558,161.71,123.19,54.714,0.74907,2.9017,-0.23066,-0.03108,5.49795,1.39245,1.394990094,2.163257702,61.5662,61.5965,61.6134,-0.20895,-0.25249,-0.25274,195.67,20.079,6.0219779,1.9126339,10.1662,-0.20732,-0.02413,91.37,40.332,0.79875,4.46774,0.38892,-0.203,-0.07991,8.3156,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,88
0.80795,0.60247,55.38898328,148.9896221,46.6935386,169.5869922,71.84395007,170.392908,35.73842961,113.8173551,107.4912837,128.4429035,114.7191492,113.261994,115.1168852,107.1030729,117.5338039,112.4746218,1.473898398,1.542737891,1.462941537,1.24183718,1.015031368,1.514355703,1.460905883,1.548548091,1.094542332,-0.20714,0.03034,6.4646,-0.53806,-0.26934,-0.06845,-0.66122,0.70486,-0.7193,0.26331,-0.47868,0.43923,-0.79124,-0.48432,235.1497,128.1887,138.6769,135.4406,25.7784,-16.8572,28.4027,149.9613,25.6676,171.0233,145.9041,5.2,1.58,4.23,2.97,1.5,2.03,3.38,1.82,3.12,253.24,226.43,25.914,1.41,1702.39,823.8244,3569.89,85.567,2.71,1.03,1.9,2,1,1,1.351174925,1.085133033,1.08555943,1.083884879,0.973923382,113.5258349,116.8721897,117.8205465,107.9087492,124.1597732,0.074099367,0.124329119,-0.27076,0.00755,7.44741,160.8934,22.3288,175.346,179.9288,30.4754,-35.2914,30.5619,30.2363,25.2953,-0.73802,0.8378,-0.38396,-0.4531,-0.66544,91.14,33.999,-0.25089,-0.10865,0,6.15737,0.558,161.71,123.19,54.714,0.74907,2.9017,-0.23066,-0.03108,5.49795,1.39245,1.394990094,2.163257702,61.5662,61.5965,61.6134,-0.20895,-0.25249,-0.25274,195.67,20.079,6.0219779,1.9126339,10.1662,-0.20732,-0.02413,91.37,40.332,0.79875,4.46774,0.38892,-0.203,-0.07991,8.3156,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,92
