Rx-L,Ry-L,DA1-2-3-4-L,DA2-3-4-5-L,DA2-3-4-9-L,DA3-4-5-6-L,DA1-2-3-8-L,DA1-2-3-7-L,DA7-3-4-5-L,BA1-2-3-L,BA2-3-4-L,BA3-4-5-L,BA3-4-9-L,BA8-3-4-L,BA8-3-2-L,BA8-3-7-L,BA4-5-10-L,BA2-1-11-L,BL1-2-L,BL2-3-L,BL3-4-L,BL5-6-L,BL4-9-L,BL5-10-L,BL1-11-L,BL3-8-L,BL3-7-L,HOMO-L,LUMO-L,DM-L,q1-L,q2-L,q3-L,q4-L,q5-L,q6-L,q7-L,q8-L,q9-L,q10-L,q11-L,NMR1-L,NMR2-L,NMR3-L,NMR4-L,NMR5-L,NMR6-L,NMR7-L,NMR8-L,NMR9-L,NMR10-L,NMR11-L,L-R14-L,B1-R14-L,B5-R14-L,L-R15-L,B1-R15-L,B5-R15-L,L-Y-L,B1-Y-L,B5-Y-L,Area-L,Volume-L,PSA-L,Ovality-L,VF(C5=O6)-L,VI(C5=O6)-L,VF(N4-H9)-L,VI(N4-H9)-L,L-X-S,B1-X-S,B5-X-S,L-R16-S,B1-R16-S,B5-R16-S,BL1-2-S,BL4-5-S,BL4-7-S,BL3-8-S,BL1-12-S,BA1-2-3-S,BA3-4-5-S,BA4-3-8-S,BA2-1-12-S,BA3-2-6-S,DA2-3-4-5-S,DA12-1-2-6-S,HOMO-S,LUMO-S,Rx-S,NMR1-S,NMR2-S,NMR3-S,NMR4-S,NMR5-S,NMR6-S,NMR7-S,NMR8-S,NMR12-S,q1-S,q2-S,q3-S,q4-S,q6-S,Volume-S,PSA-S,HOMO-MC,LUMO-MC,DM-MC,Rx-MC,Rz-MC,Area-MC,Volume-MC,PSA-MC,q(Pd)-MC,DM-CP,HOMO-CP,LUMO-CP,Rx-CP,BL1-2-CP,BL1-6-CP,BL1-7-CP,NMR1-CP,NMR2-CP,NMR6-CP,q1-CP,q2-CP,q6-CP,Area-CP,PSA-CP,Rx-B,Ry-B,DM-B,HOMO-B,LUMO-B,Area-B,PSA-B,q(Ag)-A,Rx-A,Ry-A,HOMO-A,LUMO-A,DM-A,Volume-A,PSA-A,Ovality-A,Eqv(L),Eqv(B),Eqv(A),Time(H)   ,T (?C),DC(Solvent),%ee
0.68934,0.28081,13.93134995,150.1155208,50.02308041,167.8465516,111.3727968,132.9702858,33.36227959,113.9450979,112.3879254,126.4776644,116.5418331,112.6304372,108.6190994,108.0778405,117.7044653,108.4042065,1.339068831,1.5236291,1.45187475,1.236879693,1.01394654,1.513013948,0.975465552,1.55947625,1.091592839,-0.21527,-0.00817,1.9174,-0.71671,0.85226,-0.16166,-0.66608,0.71223,-0.7003,0.2982,-0.47788,0.45004,-0.79687,0.54332,136.7137,24.9598,132.4085,140.6827,25.9811,-33.0008,27.2444,150.0849,26.4343,171.549,24.5917,5.3,1.56,8.19,2.97,1.5,2.03,2.75,1.02,1.88,269.03,242.26,65.065,1.43,1720.93,764.3258,3591.84,66.5754,2.71,1.03,1.9,2,1,1,1.351174925,1.085133033,1.08555943,1.083884879,0.973923382,113.5258349,116.8721897,117.8205465,107.9087492,124.1597732,0.074099367,0.124329119,-0.27076,0.00755,7.44741,160.8934,22.3288,175.346,179.9288,30.4754,-35.2914,30.5619,30.2363,25.2953,-0.73802,0.8378,-0.38396,-0.4531,-0.66544,91.14,33.999,-0.25089,-0.10865,0,6.15737,0.558,161.71,123.19,54.714,0.74907,2.9017,-0.23066,-0.03108,5.49795,1.39245,1.394990094,2.163257702,61.5662,61.5965,61.6134,-0.20895,-0.25249,-0.25274,195.67,20.079,6.0219779,1.9126339,10.1662,-0.20732,-0.02413,91.37,40.332,0.79875,4.46774,0.38892,-0.203,-0.07991,8.3156,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,68
0.79593,0.45988,5.215005035,147.5754832,50.1336099,169.4701731,121.0269255,123.8604543,31.29470792,113.9551592,112.7299162,126.9351334,116.9413237,112.989757,108.9167758,107.665921,117.2091214,107.1683311,1.3437129,1.527136413,1.449321451,1.229856689,1.012897969,1.516392227,0.975780973,1.558060974,1.092495979,-0.23654,-0.00645,2.8049,-0.71083,0.83912,-0.16145,-0.67481,0.70344,-0.65707,0.29745,-0.48043,0.44486,-0.79691,0.52349,135.0428,26.5851,132.7078,143.2787,29.4177,-58.2459,27.2034,149.7981,26.7974,171.7712,25.3865,4.71,1.55,6.07,2.97,1.5,2.03,2.75,1.02,1.88,239.52,215.19,58.126,1.38,1763.95,580.9237,3602.34,53.2208,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.25805,-0.10973,0,6.15825,0.56037,161.57,123.13,54.677,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,-0.38986,-0.20234,-0.20275,304.51,33.948,1.78781,0.89525,14.8576,-0.19038,-0.02356,136.53,66.378,0.76466,4.5053,0.40063,-0.18794,-0.07871,7.5468,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,94
0.58371,0.23519,12.49844645,166.5648335,42.93406971,163.8487788,113.3886333,130.8798735,49.69803976,113.8133205,112.1144623,123.7495704,117.0275518,113.0609377,108.9145758,107.7569273,110.7294306,107.4344644,1.345462473,1.522056554,1.454518644,1.223571479,1.010935621,1.349479357,0.975532257,1.559408853,1.091951014,-0.23883,-0.00609,1.2017,-0.71683,0.83984,-0.16248,-0.69594,0.94856,-0.68114,0.30043,-0.48339,0.45257,-0.59472,0.52506,137.816,27.5809,133.0735,169.9702,44.299,55.0441,27.1855,150.9147,27.5216,146.337,25.4978,4.64,1.55,6.1,5.27,1.05,4.2,2.75,1.02,1.88,303.82,278.76,61.256,1.47,1781.67,678.0227,3638.24,84.8936,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.25805,-0.10973,0,6.15825,0.56037,161.57,123.13,54.677,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,-0.38986,-0.20234,-0.20275,304.51,33.948,1.78781,0.89525,14.8576,-0.19038,-0.02356,136.53,66.378,0.76466,4.5053,0.40063,-0.18794,-0.07871,7.5468,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,80
1.51226,0.39855,1.661153113,158.2324249,39.45258503,170.606954,127.9783917,115.3827562,42.70129681,113.9603123,112.2549699,124.9718167,118.6084615,112.8742935,109.6657667,108.5682681,110.6272617,107.0886509,1.347347367,1.524518434,1.454882167,1.22356311,1.01021917,1.352263461,0.97504936,1.537938547,1.094414558,-0.24668,0.00498,1.1185,-0.71662,0.83913,-0.1714,-0.69135,0.94819,-0.68362,0.29552,-0.696,0.44981,-0.59759,0.52118,141.2894,26.3169,138.627,164.7285,45.5895,61.8405,27.2379,170.8239,27.3648,151.7064,25.4024,2.97,1.51,2.03,5.27,1.05,4.2,2.75,1.02,1.88,228.19,195.29,62.213,1.4,1787.67,695.9262,3642.36,95.086,2.71,1.03,1.9,4.05,1.5,3.14,1.35487699,1.093424437,1.094466949,1.535517553,0.974079511,111.5500947,117.0788004,116.8724745,106.8321811,126.5364975,24.72457411,0.332067487,-0.26465,0.01291,1.88989,149.1568,20.4753,139.5242,156.9344,29.4724,-60.8372,29.5234,156.5911,25.6559,-0.7233,0.84446,-0.15717,-0.44366,-0.6207,143.51,33.926,-0.2582,-0.10974,0.0001,6.15816,0.56042,161.57,123.13,54.67,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,-0.41996,-0.20006,-0.20008,251.49,13.863,6.1268961,1.9593751,9.2134,-0.1792,-0.02399,90.57,40.099,0.75582,4.5178,0.40418,-0.1898,-0.08443,7.2601,66.07,40.078,1.22,20,2,1.5,24,70,5.91,24
0.96046,0.33704,27.28838734,159.1027279,36.18672215,172.4655768,98.62498914,144.7032673,43.18326551,113.0887113,110.9520931,125.0144036,118.761535,112.6597336,110.7823902,107.822657,110.5693818,107.4733621,1.350595071,1.520544435,1.457180571,1.223500775,1.009673538,1.3522763,0.974819886,1.563101066,1.091545606,-0.24409,0.00221,1.5939,-0.72576,0.83894,-0.16662,-0.69277,0.94828,-0.68287,0.29198,-0.25629,0.45236,-0.59726,0.52284,140.6635,29.8263,129.6238,169.2917,45.8998,61.4476,27.5109,155.2633,26.9606,150.0389,25.3555,4.14,1.92,3.18,5.27,1.05,4.2,2.75,1.02,1.88,263.99,231.48,61.028,1.45,1786.78,733.8905,3650.95,106.048,2.71,1.03,1.9,4.05,1.5,3.14,1.35487699,1.093424437,1.094466949,1.535517553,0.974079511,111.5500947,117.0788004,116.8724745,106.8321811,126.5364975,24.72457411,0.332067487,-0.26465,0.01291,1.88989,149.1568,20.4753,139.5242,156.9344,29.4724,-60.8372,29.5234,156.5911,25.6559,-0.7233,0.84446,-0.15717,-0.44366,-0.6207,143.51,33.926,-0.2582,-0.10974,0.0001,6.15816,0.56042,161.57,123.13,54.67,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,-0.41996,-0.20006,-0.20008,251.49,13.863,6.1268961,1.9593751,9.2134,-0.1792,-0.02399,90.57,40.099,0.75582,4.5178,0.40418,-0.1898,-0.08443,7.2601,66.07,40.078,1.22,20,2,1.5,24,70,5.91,34
0.81214,0.31462,2.69692689,162.7755782,35.64773589,168.5557846,133.0689998,112.9682745,49.33971286,114.0096427,111.8418666,124.9605238,118.6895073,115.2095042,111.2090149,106.3018178,110.6477409,107.0458577,1.348660431,1.525350562,1.455115422,1.22393575,1.009377972,1.351756534,0.974865795,1.550850724,1.096257162,-0.24326,0.00479,1.2501,-0.71862,0.83743,-0.1755,-0.69104,0.94912,-0.68387,0.30049,-0.47181,0.44992,-0.59592,0.5222,140.3489,25.2585,135.6291,165.745,45.1685,60.7843,27.2736,154.1161,27.3483,148.6302,25.3263,4.29,1.57,4.36,5.27,1.05,4.2,2.75,1.02,1.88,278.27,249.07,61.328,1.45,1785.54,682.7126,3648.08,89.0237,2.71,1.03,1.9,4.05,1.5,3.14,1.35487699,1.093424437,1.094466949,1.535517553,0.974079511,111.5500947,117.0788004,116.8724745,106.8321811,126.5364975,24.72457411,0.332067487,-0.26465,0.01291,1.88989,149.1568,20.4753,139.5242,156.9344,29.4724,-60.8372,29.5234,156.5911,25.6559,-0.7233,0.84446,-0.15717,-0.44366,-0.6207,143.51,33.926,-0.2582,-0.10974,0.0001,6.15816,0.56042,161.57,123.13,54.67,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,-0.41996,-0.20006,-0.20008,251.49,13.863,6.1268961,1.9593751,9.2134,-0.1792,-0.02399,90.57,40.099,0.75582,4.5178,0.40418,-0.1898,-0.08443,7.2601,66.07,40.078,1.22,20,2,1.5,24,70,5.91,27
0.80949,0.31447,34.33032976,130.2823588,50.74514041,178.7917882,92.79724523,150.6628003,15.36296444,112.7673083,110.4749661,127.060361,118.6394068,113.2746297,111.7977492,107.45111,111.228792,107.3388023,1.350890594,1.52520621,1.454495194,1.224182593,1.009602623,1.350681516,0.974714489,1.573713379,1.089607295,-0.2406,0.00344,1.6199,-0.72476,0.8412,-0.1669,-0.68891,0.94924,-0.68537,0.29659,-0.05083,0.45146,-0.59613,0.52063,140.4118,28.3123,127.006,171.433,45.7127,63.5969,27.5053,152.1239,27.171,152.6534,25.3941,4.12,2.75,3.18,5.27,1.05,4.2,2.75,1.02,1.88,279.33,249.06,60.914,1.46,1830.35,314.0285,3653.24,93.5932,2.71,1.03,1.9,4.05,1.5,3.14,1.35487699,1.093424437,1.094466949,1.535517553,0.974079511,111.5500947,117.0788004,116.8724745,106.8321811,126.5364975,24.72457411,0.332067487,-0.26465,0.01291,1.88989,149.1568,20.4753,139.5242,156.9344,29.4724,-60.8372,29.5234,156.5911,25.6559,-0.7233,0.84446,-0.15717,-0.44366,-0.6207,143.51,33.926,-0.2582,-0.10974,0.0001,6.15816,0.56042,161.57,123.13,54.67,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,-0.41996,-0.20006,-0.20008,251.49,13.863,6.1268961,1.9593751,9.2134,-0.1792,-0.02399,90.57,40.099,0.75582,4.5178,0.40418,-0.1898,-0.08443,7.2601,66.07,40.078,1.22,20,2,1.5,24,70,5.91,29
2.50328,1.09901,14.59814061,72.52508866,89.84020083,171.0742495,108.797717,135.1550021,45.63444551,113.5473484,114.7373221,126.8501835,116.8071254,109.9492742,108.5114387,108.5400276,116.7199139,107.0523524,1.345848965,1.533472475,1.450317166,1.229268976,1.013662161,1.516326994,0.975581865,1.535512264,1.093635348,-0.23977,0.00559,3.0598,-0.71336,0.8265,-0.17069,-0.67329,0.70676,-0.6563,0.2848,-0.6936,0.44075,-0.7959,0.52022,141.9252,23.3603,137.8341,136.6587,28.1577,-57.6642,27.581,172.0511,26.799,171.3581,25.3787,2.97,1.51,2.03,2.97,1.5,2.03,2.75,1.02,1.88,159.63,131.31,59.653,1.28,1768.56,570.4906,3592.64,55.6885,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.25805,-0.10973,0,6.15825,0.56037,161.57,123.13,54.677,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,-0.38986,-0.20234,-0.20275,304.51,33.948,1.78781,0.89525,14.8576,-0.19038,-0.02356,136.53,66.378,0.76466,4.5053,0.40063,-0.18794,-0.07871,7.5468,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,88
1.27493,0.8245,15.00071842,117.2573513,57.59322395,177.4617094,111.5498067,133.6358684,0.761119309,113.6964485,113.1144333,128.588591,117.26573,112.9895909,108.9490136,107.3444403,117.503396,107.1348921,1.346830316,1.527591565,1.449628762,1.230501629,1.012292227,1.517110852,0.975595919,1.559393857,1.090873613,-0.23859,0.00601,3.1243,-0.71577,0.83723,-0.16837,-0.67307,0.70393,-0.66123,0.29157,-0.25291,0.44304,-0.79686,0.52154,137.4172,24.9607,129.1924,148.9991,29.6619,-52.6104,27.5729,154.7962,26.5438,171.908,25.2393,4.16,1.92,3.18,2.97,1.5,2.03,2.75,1.02,1.88,198.65,167.92,58.862,1.35,1761.8,614.3076,3612.75,54.788,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.25805,-0.10973,0,6.15825,0.56037,161.57,123.13,54.677,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,-0.38986,-0.20234,-0.20275,304.51,33.948,1.78781,0.89525,14.8576,-0.19038,-0.02356,136.53,66.378,0.76466,4.5053,0.40063,-0.18794,-0.07871,7.5468,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,90
1.06093,0.73226,3.339352082,149.6244219,44.73233435,169.6836684,133.5092186,112.8214358,36.55907288,113.9934239,112.0987038,127.3898509,117.2056649,115.0507101,110.9728308,106.4787946,117.1883607,106.9785081,1.347017514,1.528997798,1.452432404,1.230977263,1.012072457,1.51652479,0.975539759,1.551581699,1.095539003,-0.23725,0.00551,3.017,-0.71509,0.83802,-0.17526,-0.67129,0.70311,-0.66164,0.29825,-0.46931,0.44182,-0.79495,0.52314,138.8151,24.3607,135.115,138.4278,30.0029,-53.256,27.3224,152.8587,26.548,171.983,25.1831,4.3,1.58,4.33,2.97,1.5,2.03,2.75,1.02,1.88,212.53,185.75,58.022,1.35,1760.65,596.2637,3610.06,58.3155,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.25805,-0.10973,0,6.15825,0.56037,161.57,123.13,54.677,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,-0.38986,-0.20234,-0.20275,304.51,33.948,1.78781,0.89525,14.8576,-0.19038,-0.02356,136.53,66.378,0.76466,4.5053,0.40063,-0.18794,-0.07871,7.5468,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,90
